mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__min_samples_leaf,param_model__max_iter,param_model__max_depth,param_model__max_bins,param_model__learning_rate,param_model__l2_regularization,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
12.234805345535278,0.8717417475452863,0.23019061088562012,0.03133922884427012,20,1200,,128,0.05,0.1,"{'model__min_samples_leaf': 20, 'model__max_iter': 1200, 'model__max_depth': None, 'model__max_bins': 128, 'model__learning_rate': 0.05, 'model__l2_regularization': 0.1}",0.7836803038875105,0.5065295731343628,0.9064023818213252,0.7108466529209176,0.669013832856943,0.7152945489242117,0.1318660827139586,35
4.574686670303345,0.3264935151131367,0.06340737342834472,0.005759572926532615,50,300,,255,0.01,5.0,"{'model__min_samples_leaf': 50, 'model__max_iter': 300, 'model__max_depth': None, 'model__max_bins': 255, 'model__learning_rate': 0.01, 'model__l2_regularization': 5.0}",0.7811957286316147,0.5528558860093584,0.8500776694289334,0.7095441508074489,0.6418523409208673,0.7071051551596446,0.10391079675677134,42
8.846469163894653,0.6343965881202119,0.1304996967315674,0.01736257595411483,10,1200,3,128,0.01,5.0,"{'model__min_samples_leaf': 10, 'model__max_iter': 1200, 'model__max_depth': 3, 'model__max_bins': 128, 'model__learning_rate': 0.01, 'model__l2_regularization': 5.0}",0.7090316662501002,0.589152203050541,0.800617538890589,0.7084184318129148,0.72967101992261,0.7073781719853509,0.06807605529760138,41
5.08926911354065,0.34214632462314937,0.096000337600708,0.007799101187071641,10,600,5,255,0.05,1.0,"{'model__min_samples_leaf': 10, 'model__max_iter': 600, 'model__max_depth': 5, 'model__max_bins': 255, 'model__learning_rate': 0.05, 'model__l2_regularization': 1.0}",0.7747253327290992,0.5725710965602515,0.8914223230116343,0.7020516594552189,0.7020362663012953,0.7285613356114998,0.10430159419482342,19
5.684547662734985,0.38643611704142644,0.09085602760314941,0.012249951493836548,5,600,8,128,0.1,0.1,"{'model__min_samples_leaf': 5, 'model__max_iter': 600, 'model__max_depth': 8, 'model__max_bins': 128, 'model__learning_rate': 0.1, 'model__l2_regularization': 0.1}",0.8020355422695176,0.5785791174327433,0.8973674452833351,0.703812897279507,0.6972470011562906,0.7358084006842787,0.10744217091792646,13
4.233324098587036,0.318952431312299,0.0742300033569336,0.009583284073162075,5,600,3,255,0.05,1.0,"{'model__min_samples_leaf': 5, 'model__max_iter': 600, 'model__max_depth': 3, 'model__max_bins': 255, 'model__learning_rate': 0.05, 'model__l2_regularization': 1.0}",0.7206497091449537,0.5998634449066591,0.8469302166147423,0.7151997850788328,0.7260468493763976,0.7217380010243171,0.07821636285893302,27
10.54354419708252,0.7507299391863325,0.17913475036621093,0.017480631295080405,50,1200,5,128,0.01,5.0,"{'model__min_samples_leaf': 50, 'model__max_iter': 1200, 'model__max_depth': 5, 'model__max_bins': 128, 'model__learning_rate': 0.01, 'model__l2_regularization': 5.0}",0.7663225361128023,0.5566117929361207,0.863172701003528,0.713424443072904,0.7063168597885329,0.7211696665827776,0.0995625748436534,29
10.989057588577271,0.8275445369109315,0.17028098106384276,0.008526125152947338,20,1200,5,255,0.01,0.0,"{'model__min_samples_leaf': 20, 'model__max_iter': 1200, 'model__max_depth': 5, 'model__max_bins': 255, 'model__learning_rate': 0.01, 'model__l2_regularization': 0}",0.7470614143740745,0.5630306306802284,0.8803519205098036,0.6987646584145791,0.6892274530122326,0.7156872153981837,0.10236144810328753,34
4.753673124313354,0.3831729149151549,0.06318602561950684,0.011113097484362249,10,600,3,255,0.01,10.0,"{'model__min_samples_leaf': 10, 'model__max_iter': 600, 'model__max_depth': 3, 'model__max_bins': 255, 'model__learning_rate': 0.01, 'model__l2_regularization': 10.0}",0.7077560850718807,0.5817518320541926,0.7417055272384662,0.6986098126881586,0.7309989790326782,0.6921644472170752,0.057337643769483596,49
3.372714614868164,0.2632320702452116,0.04983000755310059,0.0084995217302635,10,300,5,255,0.01,0.0,"{'model__min_samples_leaf': 10, 'model__max_iter': 300, 'model__max_depth': 5, 'model__max_bins': 255, 'model__learning_rate': 0.01, 'model__l2_regularization': 0}",0.7420210817489135,0.5603832216501772,0.8331918889427957,0.6960128200532756,0.6945960816343096,0.7052410188058944,0.08821162501087298,44
10.081794214248657,0.6767066444777335,0.18668146133422853,0.01718488909748203,20,1200,5,255,0.05,10.0,"{'model__min_samples_leaf': 20, 'model__max_iter': 1200, 'model__max_depth': 5, 'model__max_bins': 255, 'model__learning_rate': 0.05, 'model__l2_regularization': 10.0}",0.777201197351737,0.5638465303087246,0.8815938713908208,0.7088849411374767,0.6867635607700332,0.7236580201917584,0.10481389432108477,23
3.2480064868927,0.2587839100472549,0.07951726913452148,0.013272359687224565,20,300,8,255,0.05,5.0,"{'model__min_samples_leaf': 20, 'model__max_iter': 300, 'model__max_depth': 8, 'model__max_bins': 255, 'model__learning_rate': 0.05, 'model__l2_regularization': 5.0}",0.799882623037814,0.540959935110702,0.8848141526573994,0.7243492911412182,0.685691315804551,0.7271394635503368,0.11536154095786279,21
12.817075777053834,0.9047335588653902,0.25175981521606444,0.011780921787274773,20,1200,8,128,0.01,10.0,"{'model__min_samples_leaf': 20, 'model__max_iter': 1200, 'model__max_depth': 8, 'model__max_bins': 128, 'model__learning_rate': 0.01, 'model__l2_regularization': 10.0}",0.804008450662364,0.552724502489093,0.8718884701554928,0.7243861151901758,0.7024478768645104,0.7310910830723272,0.10753685287456285,17
2.6984161376953124,0.2119921021398126,0.06836285591125488,0.018596286352971014,10,300,5,255,0.1,1.0,"{'model__min_samples_leaf': 10, 'model__max_iter': 300, 'model__max_depth': 5, 'model__max_bins': 255, 'model__learning_rate': 0.1, 'model__l2_regularization': 1.0}",0.770335300374302,0.579772855497934,0.8932323763007962,0.702875625142854,0.7086439527528654,0.7309720220137503,0.10200689036116263,18
10.094228506088257,0.6394690882695738,0.175528621673584,0.017303393249895747,5,1200,5,128,0.05,1.0,"{'model__min_samples_leaf': 5, 'model__max_iter': 1200, 'model__max_depth': 5, 'model__max_bins': 128, 'model__learning_rate': 0.05, 'model__l2_regularization': 1.0}",0.7715647540426347,0.5671535258456197,0.892994653691197,0.7083447214534224,0.7017542484699637,0.7283623807005675,0.10589355470341738,20
9.335121202468873,1.1573077553381281,0.18659396171569825,0.015819392033899496,20,1200,5,128,0.1,0.0,"{'model__min_samples_leaf': 20, 'model__max_iter': 1200, 'model__max_depth': 5, 'model__max_bins': 128, 'model__learning_rate': 0.1, 'model__l2_regularization': 0}",0.7495951205720848,0.5439917736319994,0.9032109683429594,0.7087947692581213,0.6740817498877494,0.7159348763385829,0.11625183230339843,33
10.779564809799194,1.253933600520853,0.17399225234985352,0.029313067764228196,20,1200,,255,0.1,1.0,"{'model__min_samples_leaf': 20, 'model__max_iter': 1200, 'model__max_depth': None, 'model__max_bins': 255, 'model__learning_rate': 0.1, 'model__l2_regularization': 1.0}",0.7767238924669084,0.4946289071577863,0.9037793043405065,0.6987077542010003,0.6680202619578439,0.7083720240248091,0.1343605343403112,39
7.32667031288147,0.5558781587772967,0.1167536735534668,0.009327890200673762,5,600,8,128,0.01,0.1,"{'model__min_samples_leaf': 5, 'model__max_iter': 600, 'model__max_depth': 8, 'model__max_bins': 128, 'model__learning_rate': 0.01, 'model__l2_regularization': 0.1}",0.8007783537377962,0.5903039937418233,0.8650935094545191,0.7074095227177939,0.7002111725661438,0.7327593104436152,0.09395152021351874,16
4.694516801834107,0.3465516135486066,0.056427621841430665,0.010259582263811708,20,600,3,128,0.01,5.0,"{'model__min_samples_leaf': 20, 'model__max_iter': 600, 'model__max_depth': 3, 'model__max_bins': 128, 'model__learning_rate': 0.01, 'model__l2_regularization': 5.0}",0.7059212260378178,0.5749296118006407,0.7231313745751535,0.7014071875607997,0.7275181335119945,0.6865815066972812,0.05669509934395582,50
10.743888187408448,1.053303771916338,0.1458223819732666,0.014618596743701369,5,1200,8,128,0.1,10.0,"{'model__min_samples_leaf': 5, 'model__max_iter': 1200, 'model__max_depth': 8, 'model__max_bins': 128, 'model__learning_rate': 0.1, 'model__l2_regularization': 10.0}",0.810246771446533,0.5745785236465311,0.8934790225813319,0.727151888602795,0.6975296149013646,0.7405971642357111,0.107537629378207,3
2.6608098983764648,0.1968826337028976,0.05300593376159668,0.016738215977836677,20,300,5,255,0.05,5.0,"{'model__min_samples_leaf': 20, 'model__max_iter': 300, 'model__max_depth': 5, 'model__max_bins': 255, 'model__learning_rate': 0.05, 'model__l2_regularization': 5.0}",0.7556288494682537,0.5606407370417491,0.8704875376275638,0.7010466097085134,0.6930879242476102,0.7161783316187381,0.10032123769670905,32
3.4366217136383055,0.22424468693194172,0.0687680721282959,0.010546692327471645,20,300,,255,0.1,1.0,"{'model__min_samples_leaf': 20, 'model__max_iter': 300, 'model__max_depth': None, 'model__max_bins': 255, 'model__learning_rate': 0.1, 'model__l2_regularization': 1.0}",0.781637619192705,0.5071224141432941,0.9012054587017768,0.7005593309849067,0.6697995766917375,0.712064879942884,0.13002666832901966,37
2.95242600440979,0.17347385007026744,0.06702523231506348,0.007576659531289972,5,300,8,128,0.1,10.0,"{'model__min_samples_leaf': 5, 'model__max_iter': 300, 'model__max_depth': 8, 'model__max_bins': 128, 'model__learning_rate': 0.1, 'model__l2_regularization': 10.0}",0.8134417540837546,0.5776951485004098,0.8768458751641214,0.7329634115765177,0.7031734134522964,0.7408239205554199,0.10184858019690386,2
10.470246887207031,0.7599069959524319,0.19312648773193358,0.016626188178566214,20,1200,5,128,0.01,0.0,"{'model__min_samples_leaf': 20, 'model__max_iter': 1200, 'model__max_depth': 5, 'model__max_bins': 128, 'model__learning_rate': 0.01, 'model__l2_regularization': 0}",0.7475706837458251,0.5622859792549451,0.8743661741094718,0.7014887679448866,0.6973882088833903,0.7166199627877038,0.10025927009797808,31
8.24543719291687,0.601554834057971,0.11459937095642089,0.0029534899596892856,5,1200,3,255,0.05,10.0,"{'model__min_samples_leaf': 5, 'model__max_iter': 1200, 'model__max_depth': 3, 'model__max_bins': 255, 'model__learning_rate': 0.05, 'model__l2_regularization': 10.0}",0.7187733818325557,0.6445129571309471,0.8577315006085207,0.717686424897356,0.7329822163855647,0.7343372961709889,0.0690157442293884,14
6.337941122055054,0.4706747301003602,0.09432048797607422,0.012136049494896304,5,600,,255,0.1,1.0,"{'model__min_samples_leaf': 5, 'model__max_iter': 600, 'model__max_depth': None, 'model__max_bins': 255, 'model__learning_rate': 0.1, 'model__l2_regularization': 1.0}",0.8052495146883337,0.5954980300906308,0.9073481262103097,0.7047524513377834,0.7110817842951496,0.7447859813244415,0.1049836545571844,1
13.16806173324585,0.9416259009550433,0.28086147308349607,0.014618348487765347,50,1200,,255,0.1,1.0,"{'model__min_samples_leaf': 50, 'model__max_iter': 1200, 'model__max_depth': None, 'model__max_bins': 255, 'model__learning_rate': 0.1, 'model__l2_regularization': 1.0}",0.7784792757170724,0.5329870145615159,0.8912004579289305,0.6599650960538486,0.6226138193862594,0.6970491327295253,0.12502625766622352,46
4.212781000137329,0.3300795977818092,0.06949338912963868,0.005602887540139371,5,300,,128,0.01,1.0,"{'model__min_samples_leaf': 5, 'model__max_iter': 300, 'model__max_depth': None, 'model__max_bins': 128, 'model__learning_rate': 0.01, 'model__l2_regularization': 1.0}",0.7903472434038409,0.5798334852112792,0.8526824873224491,0.6960312435923963,0.6877026531237052,0.7213194225307342,0.09360442776333766,28
4.397739696502685,0.27406440229376966,0.057926273345947264,0.004525303187389975,20,300,8,255,0.01,5.0,"{'model__min_samples_leaf': 20, 'model__max_iter': 300, 'model__max_depth': 8, 'model__max_bins': 255, 'model__learning_rate': 0.01, 'model__l2_regularization': 5.0}",0.7865514724007262,0.5471306583638818,0.8463756307764829,0.7272393390933054,0.681296018257154,0.7177186237783102,0.1017920337320141,30
11.837076187133789,0.8342632254400777,0.258013391494751,0.028100169342820006,50,1200,,128,0.1,1.0,"{'model__min_samples_leaf': 50, 'model__max_iter': 1200, 'model__max_depth': None, 'model__max_bins': 128, 'model__learning_rate': 0.1, 'model__l2_regularization': 1.0}",0.7861768291888194,0.5047816454652563,0.8931589544890404,0.6959314799005047,0.6437396807746619,0.7047577179636566,0.1310844235671191,45
6.411254978179931,0.4633317760337511,0.08597989082336426,0.008360717301862327,10,600,,255,0.1,0.1,"{'model__min_samples_leaf': 10, 'model__max_iter': 600, 'model__max_depth': None, 'model__max_bins': 255, 'model__learning_rate': 0.1, 'model__l2_regularization': 0.1}",0.798065892186765,0.5688630927881464,0.9058095230751474,0.6932575993231334,0.7155832365142027,0.736315868777479,0.11212979357309616,11
8.528062105178833,0.5997849373247265,0.11461939811706542,0.013625444568439291,10,1200,3,255,0.1,1.0,"{'model__min_samples_leaf': 10, 'model__max_iter': 1200, 'model__max_depth': 3, 'model__max_bins': 255, 'model__learning_rate': 0.1, 'model__l2_regularization': 1.0}",0.7355716731628055,0.6311290450023461,0.8805626491554543,0.7224311172497703,0.7220350603565212,0.7383459089853794,0.08030949865406889,7
4.729844617843628,0.33934812880978676,0.05380430221557617,0.003245192657452339,5,600,3,255,0.01,0.1,"{'model__min_samples_leaf': 5, 'model__max_iter': 600, 'model__max_depth': 3, 'model__max_bins': 255, 'model__learning_rate': 0.01, 'model__l2_regularization': 0.1}",0.7025502349502821,0.5824490287753477,0.758054661431488,0.6989402435765271,0.7251761355107978,0.6934340608488886,0.05935399118229548,48
9.00556321144104,0.6345815021403501,0.13687663078308104,0.017770958467392763,50,1200,3,255,0.01,1.0,"{'model__min_samples_leaf': 50, 'model__max_iter': 1200, 'model__max_depth': 3, 'model__max_bins': 255, 'model__learning_rate': 0.01, 'model__l2_regularization': 1.0}",0.7197491697924949,0.5870389873719806,0.7711129365505311,0.7215465103894436,0.7328373928608147,0.706456999393053,0.06251616127103243,43
3.015174961090088,0.19595027636643894,0.05881843566894531,0.009594401827572745,5,300,8,128,0.1,1.0,"{'model__min_samples_leaf': 5, 'model__max_iter': 300, 'model__max_depth': 8, 'model__max_bins': 128, 'model__learning_rate': 0.1, 'model__l2_regularization': 1.0}",0.807795780728175,0.5780040244677769,0.8899676585747036,0.7157351835689162,0.7094635969234442,0.7401932488526033,0.10473808199050737,5
5.932706499099732,0.3792982958517128,0.16673531532287597,0.03743020598150228,50,600,8,128,0.05,0.0,"{'model__min_samples_leaf': 50, 'model__max_iter': 600, 'model__max_depth': 8, 'model__max_bins': 128, 'model__learning_rate': 0.05, 'model__l2_regularization': 0}",0.7815076493783317,0.5272892164870255,0.8860108897006549,0.7048422887005552,0.6417309314458977,0.7082761951424931,0.12177751665715218,40
12.076628065109253,0.7671003887418882,0.26656064987182615,0.03700196105353577,50,1200,8,255,0.1,1.0,"{'model__min_samples_leaf': 50, 'model__max_iter': 1200, 'model__max_depth': 8, 'model__max_bins': 255, 'model__learning_rate': 0.1, 'model__l2_regularization': 1.0}",0.7670948183368765,0.5044022357938013,0.9064347029075295,0.6739319169478868,0.6221739253739825,0.6948075198720154,0.1356297313799234,47
6.729813432693481,0.4893035688831393,0.13224196434020996,0.01415365143957997,10,600,8,255,0.05,0.1,"{'model__min_samples_leaf': 10, 'model__max_iter': 600, 'model__max_depth': 8, 'model__max_bins': 255, 'model__learning_rate': 0.05, 'model__l2_regularization': 0.1}",0.7967028193721258,0.5778990239478661,0.9100047563588195,0.7052120967054851,0.7124526099698758,0.7404542612708345,0.10987409020602938,4
10.780043411254884,1.847416759674303,0.23498339653015138,0.04547811170031232,50,1200,8,255,0.1,5.0,"{'model__min_samples_leaf': 50, 'model__max_iter': 1200, 'model__max_depth': 8, 'model__max_bins': 255, 'model__learning_rate': 0.1, 'model__l2_regularization': 5.0}",0.7807653670871628,0.5331269828924049,0.9001481613898379,0.7018792824344537,0.6506887952721037,0.7133217178151925,0.12326939656986671,36
9.549638175964356,1.2099034810698124,0.12670602798461914,0.023303793120202084,5,1200,8,128,0.1,0.1,"{'model__min_samples_leaf': 5, 'model__max_iter': 1200, 'model__max_depth': 8, 'model__max_bins': 128, 'model__learning_rate': 0.1, 'model__l2_regularization': 0.1}",0.800951442950241,0.5781604372340021,0.9005425692809039,0.7033924810079661,0.696457685082004,0.7359009231110235,0.1084740250048656,12
3.7182498931884767,0.2547029289392219,0.07061700820922852,0.00947105010062055,10,300,,255,0.05,1.0,"{'model__min_samples_leaf': 10, 'model__max_iter': 300, 'model__max_depth': None, 'model__max_bins': 255, 'model__learning_rate': 0.05, 'model__l2_regularization': 1.0}",0.8078254222450919,0.5790588878799894,0.8889370801020119,0.7101605816756789,0.708754990306868,0.7389473924419281,0.10444681412639176,6
4.9164787292480465,0.3165877815247165,0.09019489288330078,0.016341814780730914,50,600,5,255,0.1,0.0,"{'model__min_samples_leaf': 50, 'model__max_iter': 600, 'model__max_depth': 5, 'model__max_bins': 255, 'model__learning_rate': 0.1, 'model__l2_regularization': 0}",0.7500201620878313,0.5564990445716939,0.876638229422293,0.731825770164505,0.6942332400817244,0.7218432892656096,0.10291364696130995,26
8.438054943084717,0.5791313745002256,0.12490944862365723,0.020171409748566425,10,1200,3,128,0.1,0.1,"{'model__min_samples_leaf': 10, 'model__max_iter': 1200, 'model__max_depth': 3, 'model__max_bins': 128, 'model__learning_rate': 0.1, 'model__l2_regularization': 0.1}",0.7304786614444583,0.6215296283776942,0.8825029603629712,0.723177539558367,0.7285609912397972,0.7372499561966576,0.0834374148024156,10
9.04915738105774,3.018218641386432,0.13019843101501466,0.036955158013372985,10,1200,,255,0.1,1.0,"{'model__min_samples_leaf': 10, 'model__max_iter': 1200, 'model__max_depth': None, 'model__max_bins': 255, 'model__learning_rate': 0.1, 'model__l2_regularization': 1.0}",0.7934707212528481,0.5727114158172658,0.9026638436531674,0.7049930863232858,0.7146938762549868,0.7377065886603108,0.10876001074612615,8
8.968225908279418,0.6932995647701061,0.16547670364379882,0.03584336582559265,5,600,,255,0.01,0.0,"{'model__min_samples_leaf': 5, 'model__max_iter': 600, 'model__max_depth': None, 'model__max_bins': 255, 'model__learning_rate': 0.01, 'model__l2_regularization': 0}",0.8032577855216503,0.6013739462889027,0.8721830733922371,0.6806833239384351,0.7110405995253515,0.7337077457333153,0.09471034547935438,15
6.684992837905884,0.4562682720910786,0.16311092376708985,0.01285696801023843,50,600,,128,0.05,0.1,"{'model__min_samples_leaf': 50, 'model__max_iter': 600, 'model__max_depth': None, 'model__max_bins': 128, 'model__learning_rate': 0.05, 'model__l2_regularization': 0.1}",0.7795557036074607,0.5403574101305078,0.8908154816183022,0.6967991873401105,0.6425404727560462,0.7100136510904854,0.11919386807542923,38
2.172045183181763,0.15249198823424065,0.03784389495849609,0.008799169127290113,10,300,3,128,0.1,5.0,"{'model__min_samples_leaf': 10, 'model__max_iter': 300, 'model__max_depth': 3, 'model__max_bins': 128, 'model__learning_rate': 0.1, 'model__l2_regularization': 5.0}",0.7189919454883994,0.597123368032846,0.8438987738035686,0.7138009806859276,0.7381659535635978,0.7223962043148678,0.07847331997724538,25
5.700508165359497,0.419025486797389,0.08369007110595703,0.006306592338806763,5,600,8,128,0.1,0.0,"{'model__min_samples_leaf': 5, 'model__max_iter': 600, 'model__max_depth': 8, 'model__max_bins': 128, 'model__learning_rate': 0.1, 'model__l2_regularization': 0}",0.8032749563422322,0.5904525411668009,0.9013641014765353,0.6853847060724997,0.7064372563322996,0.7373827122780735,0.10628412196288084,9
7.9708404541015625,0.5946920915475309,0.0893373966217041,0.0026113131665067377,50,1200,3,128,0.05,0.0,"{'model__min_samples_leaf': 50, 'model__max_iter': 1200, 'model__max_depth': 3, 'model__max_bins': 128, 'model__learning_rate': 0.05, 'model__l2_regularization': 0}",0.7263970127588568,0.5777813484375515,0.8409797573187346,0.7410775691049561,0.7461438734166191,0.7264759122073436,0.08464188933074492,22
4.474406623840332,0.3693809111753472,0.07402825355529785,0.013519077203194216,20,600,5,128,0.05,10.0,"{'model__min_samples_leaf': 20, 'model__max_iter': 600, 'model__max_depth': 5, 'model__max_bins': 128, 'model__learning_rate': 0.05, 'model__l2_regularization': 10.0}",0.7736891471671019,0.5620672075264594,0.8726020996628643,0.705858350768093,0.6998606462554048,0.7228154902759847,0.10166477971088447,24
